x,y,sim1,sim2,sim3,sim4,sim5
2.375,6.75,0.871617794,0.761138916,1.120896578,0.772402465,0.81085068
4.25,2.875,1.360378861,1.310916424,1.120763183,0.830354214,1.035230756
9.25,2.125,1.113425851,1.221773744,1.100073099,0.939317763,1.243092179
8.125,6.375,1.05013895,0.625983179,1.093832731,1.087821126,1.140902996
3.625,6.125,0.939028621,0.454978555,1.12399292,0.802643061,1.024830222
2.25,6.875,0.840857387,1.034370065,1.169282317,0.769115567,0.839192867
4.375,4.625,1.022433162,0.672602892,1.11768806,0.829274833,1.066888213
3.125,4.625,1.050861955,0.835866988,1.136351585,0.733293414,1.022490144
10,5.25,0.910385668,0.868926287,1.147065639,1.02698338,1.251755118
8.875,2,1.137967587,1.206341743,1.118316531,1.027610302,1.262119889
4.375,9.25,0.881980062,0.688341796,1.083902836,1.178467631,0.872220933
0.75,4.25,1.19671917,0.792947769,1.079015017,0.95843935,1.083595395
0.375,2.875,1.067762256,0.709426761,1.063424587,0.829833627,1.027880073
5.625,7.75,1.055154085,0.656272531,1.23337841,1.093301654,0.922197163
6.375,6.75,0.958646238,0.645539761,1.233925343,0.998673379,1.029641509
8,0.5,1.127104163,1.658056974,1.113219976,0.918312907,1.224900961
3.625,0.375,1.248154879,0.659710467,1.001523972,0.831509113,1.273342133
0.375,1.75,1.040861607,1.217327237,1.020271897,0.916587591,0.943320036
4.5,6.125,1.061602354,1.217124104,1.171779394,0.861337602,0.931622565
5.75,4,1.25086081,1.176095963,1.206992269,0.839553595,1.0822649
0.125,1.25,1.10460794,0.922157586,1.141230941,0.837293506,0.954108059
0.625,9.25,0.638646126,0.779471457,1.116061568,0.879833221,0.723234177
8,2,1.152288198,1.026444316,1.173588157,0.980032265,1.22298193
9.625,5.25,0.897946,0.737039983,1.115867853,1.045123458,1.296346784
6.5,8.75,1.040752172,1.028829575,1.350008845,1.103574872,1.049731255
0.25,1.5,1.10673213,1.070263147,1.103118539,0.942227364,0.932591438
3,5.375,1.128121734,1.250494123,1.115125418,0.798507571,1.023901582
3.75,6.625,0.997000575,0.358403653,1.078387618,0.862882912,0.952042937
8.125,5.75,1.030605912,0.85739094,1.043358445,1.129493713,1.23968184
3.625,2.5,1.327905059,0.715671659,1.024465919,0.878306568,1.138286352
2.5,9.875,0.738797843,1.038832664,0.949821532,0.946841896,0.754825771
6.25,1.75,1.26253736,1.36336863,1.366027355,0.873938203,1.198231816
6.625,2.875,1.145979166,1.161796212,1.294401884,0.842563927,1.176151037
10,1,1.134270906,1.131325483,1.033819795,0.987188876,1.259376287
5.25,0.75,1.129925728,1.018794179,1.193961263,0.870509267,1.348966956
4.125,6.125,1.018750548,0.690728724,1.191518307,0.914065778,0.897993743
6,3,1.259609818,1.397845387,1.277893662,0.878363252,1.136567593
0,6.25,1.009311676,0.617464304,1.176687598,0.727400959,0.968441665
0.125,3.25,1.046735883,0.791460395,1.095631599,0.947173476,0.986067057
4.125,4.125,1.170651317,1.400429249,1.108777404,0.728426456,1.077212691
3,3.75,1.165022731,0.943439424,0.958620965,0.918064594,1.067211747
9.25,9.125,1.00520432,1.062271237,1.16123879,1.065991521,1.05294311
8.25,9.625,0.955698013,0.612706244,1.209776998,1.07148838,1.147718191
2.25,10,0.704492152,1.56257093,0.924788058,0.898275256,0.790835083
3,8.875,0.85677284,0.925286651,0.997594833,0.962873936,0.783559084
4.625,3.25,1.323538423,1.358565688,1.128379226,0.802508116,1.035702109
5.625,4.25,1.174807429,1.043530107,1.253292084,0.874982238,1.09137094
8,0.25,1.150009513,1.222568035,1.110304594,0.894077063,1.18610549
2.25,6,0.97617501,1.094764113,1.122776508,0.665355146,1.030391574
0.5,0,1.155700207,0.923320472,1.108750582,0.715408802,0.987621903
7.5,5,1.019349337,1.101371288,1.132245898,1.097471476,1.261311889
7.75,0.625,1.169386268,1.906962752,1.072655916,0.893356562,1.248548388
5.25,6.625,0.930880189,1.168300986,1.297433615,0.952023625,0.942887306
7,7.875,0.889235198,1.096260786,1.212573409,1.00145793,0.945683658
10,3.5,0.991097569,1.554483056,1.218237877,0.955246508,1.361897349
3.375,0.625,1.231778264,0.328968853,0.973675072,0.920659244,1.210144401
3.125,0.625,1.240507245,0.3829512,0.898140788,0.8397699,1.188059568
6.75,0.75,1.23811996,1.546791911,1.145398378,0.918208659,1.263268113
3.125,1.625,1.224804521,1.028977156,0.983692527,0.891400576,1.133067966
6,1.375,1.288193107,1.697857738,1.362480044,0.918060839,1.284739971
1.625,6.875,0.838905752,0.979905248,1.078938603,0.75926137,0.8234725
7.5,0.5,1.108641028,1.289707065,1.12731421,0.913183391,1.242351532
7.125,8.25,0.923865616,0.876513064,1.345625281,1.001000762,1.00364542
2.125,8.625,0.676638782,1.014291167,0.973514855,0.974548817,0.79221338
5.375,1.75,1.26006484,1.68969059,1.158227563,0.893876791,1.237330317
2.875,0.25,1.238211989,0.385300457,0.917929709,0.769940257,1.117150903
6.625,8.625,1.063826323,0.955557585,1.329996943,1.048562646,1.077125072
2.375,7.25,0.860100329,0.819082916,1.060119033,0.821621954,0.771016359
1.125,3.375,1.13965404,0.782565415,1.041899681,0.865180969,1.073541284
0.625,9,0.694127202,0.703020811,1.072117567,0.90367645,0.708812833
5.125,5.125,1.170606375,1.184828758,1.209969163,0.797178447,1.057935715
0.75,2.875,1.13245976,0.965493262,0.991800368,0.861078441,1.076190591
1,0.125,1.112604141,0.978092313,0.960562408,0.827685595,1.031945467
4.375,6.125,1.076526999,1.29197228,1.177417397,0.885327101,0.958886862
1.25,0.125,1.058897734,0.761835694,0.918862581,0.813582063,0.973417938
3.25,5.125,1.026609182,0.521159828,1.124899507,0.720642686,1.002686977
7.875,4.5,0.963527858,1.251709223,1.114533067,1.030696273,1.239621401
9.75,8.625,1.069473505,0.966111124,1.223113775,1.025361419,1.052949309
5.875,3.125,1.167836905,1.223188996,1.202440977,0.835044861,1.156132698
4.25,7.625,0.942293346,1.118931532,1.078894138,0.942866445,0.890397429
1.125,2.5,1.168612719,0.666112125,0.983022749,0.840488195,1.128947735
2.5,2.375,1.148795962,1.145739794,0.924183011,0.930215657,1.070347071
5.5,4.625,1.227179646,1.335473418,1.274013877,0.894815803,1.061468601
0.375,2.375,1.064436436,0.897853792,0.992299795,0.872813046,1.042311668
4.625,6.25,1.048871756,1.027336001,1.197886944,0.89421469,0.89006412
8.625,3.75,0.979654968,1.248493433,1.28166759,0.941541553,1.352438927
1.875,10,0.633018911,0.992996812,0.950990558,0.96455425,0.720099092
9,9.25,1.011393785,1.088418484,1.09848845,1.104241133,1.017862201
2.25,8,0.741845608,0.945887804,1.043887973,0.860737562,0.898214221
9.125,0,1.067400336,0.863803148,0.984469295,0.911885142,1.260979295
1.25,3.25,1.117696404,0.785202324,1.068113327,0.808799982,1.061061144
7.875,2.5,1.003183484,0.674850702,1.227596641,0.834794402,1.230189323
5.125,4.875,1.183423162,1.209145784,1.212672591,0.813548207,1.115577221
2.75,5.5,1.05197525,0.957619965,1.152633905,0.720921397,1.017229438
9.5,4.5,0.99468863,0.664262474,1.098757386,0.895920157,1.387871981
8.75,5,1.045420527,0.815732479,1.089208126,1.027147055,1.254515529
7.375,2.875,1.101920366,0.836389363,1.19843328,0.832085192,1.233968019
8.625,0.125,1.13554275,1.016855717,0.921005964,0.934277117,1.252471447
10,7.875,0.877047718,1.321455479,1.37259233,1.114503145,1.143758893
6.25,8,0.869997025,1.069505692,1.338921189,1.064684033,1.005153418
0.5,9.875,0.88896662,1.366999626,1.175473928,0.926175952,0.694125473
9,0.625,1.15831697,0.988856316,0.933519483,0.958167851,1.317461133
1.5,1.625,1.022989154,1.267913342,0.873172879,0.852342963,1.018978477
0.625,7.25,0.766664445,0.869608581,1.122164845,0.924354494,0.842644572
2.875,1.75,1.230244398,1.229640126,0.908923388,0.861258566,0.946696341
8.25,10,1.002387166,0.645557165,1.2211411,1.019233704,1.085576773
2.625,3.375,1.16421783,1.18700695,0.982618868,0.878188431,1.086447835
6.5,3.625,1.217547297,1.065067649,1.251091123,0.996830881,1.219756842
9,7,0.931643844,1.206525803,1.149617314,1.084975481,1.145237684
6.375,9.5,1.069270849,0.989881098,1.298586726,1.095966935,1.022950053
8.75,0,1.149919391,1.0578866,0.951550245,0.924679518,1.203777671
7.875,8.75,1.053428292,0.908753872,1.12173295,1.055501461,1.083503366
1.625,3.25,1.138157845,1.028671265,1.074890494,0.838593841,1.114315867
6.125,4.375,1.156187057,1.009943724,1.198190928,0.891697884,1.147966743
9.375,4.375,0.945947349,0.993884742,1.132100344,1.015974879,1.405436277
1,6.875,0.78444618,0.951054633,1.208855987,0.878343225,0.83209163
3.375,1.375,1.281089544,1.044021606,1.020423174,0.861829877,1.151021361
4.375,5.625,1.164386272,1.090549111,1.135868669,0.815270066,1.011921048
6.625,3.375,1.170897961,0.71300751,1.233240366,0.955665231,1.182183743
7.75,7.125,1.052627802,1.112034798,1.185792923,0.935154319,1.059898973
6.625,4.375,1.19217217,1.334251046,1.207198858,1.039099455,1.257626176
4.75,6.625,1.034619451,1.205112219,1.249460697,0.910210431,0.851627707
0.5,3.875,1.160517097,0.842199266,0.997763574,0.976323366,1.038487792
2,0.5,1.099110603,0.952485323,0.990612984,0.879624903,1.068921685
7.125,9.625,0.936683953,1.033810258,1.174689054,0.965142012,1.167893887
8.875,0.25,1.144171238,0.85986954,0.931450725,0.911039054,1.23515451
9,2.125,1.130777717,1.249431849,1.081184268,1.062870741,1.288764358
8.375,5.125,1.071182847,0.921087086,0.996228218,1.026025891,1.234577894
0.75,2.75,1.176349878,0.944248021,0.957464397,0.861598969,1.059419394
3.75,4.125,1.188452601,0.249449372,1.087989807,0.728311121,1.084398508
0.625,2,1.048607588,1.326084375,0.981573045,0.952772856,0.987619102
1.25,6.875,0.834355056,0.974684417,1.178754926,0.799587548,0.789163351
3.75,1.875,1.397256017,0.662574768,1.091053128,0.854911327,1.136111259
1,7.375,0.717838824,1.391641736,1.097672224,0.879614115,0.843447864
6.125,4.875,1.067431331,0.826766908,1.224457622,0.931051493,1.137165785
8.625,9.375,1.023034453,1.068207026,1.113577366,1.061025739,1.075340629
6.75,7.5,0.862129271,0.865219533,1.247729659,0.952341855,1.002322793
5.25,6.75,0.862569273,1.105237722,1.250788212,0.967239439,0.93096596
0.25,2,1.008964777,1.157740116,1.055962324,0.981655419,1.005245805
3.75,5.5,1.057041645,1.066734433,1.24362123,0.785099745,1.020303249
10,6.125,0.904545605,0.773391426,1.215549588,1.052850366,1.20768106
1.25,9.25,0.736753345,0.867021799,1.077320337,0.878775358,0.690617621
1.625,3.875,1.163570881,0.832472146,1.031140804,0.759554386,1.070960283
8.5,0.125,1.126726031,1.282471061,0.905559361,0.924353957,1.188178658
3.5,8.875,0.811774015,0.561917722,0.962426603,1.161525011,0.890917182
3,5.625,1.079113841,0.880957365,1.181155562,0.76716572,1.016127467
3.5,1.75,1.367747068,1.259642243,0.993783772,0.828382671,1.071575046
5.875,2,1.265965343,0.89984715,1.323297262,0.874581575,1.19312346
5.375,2.75,1.304907203,1.153490424,1.203206897,0.749689698,1.174956322
9.5,0.5,1.12280333,0.933540404,0.947067976,0.991294026,1.33032167
3,2.875,1.228368282,1.18441391,1.004804373,0.807557523,1.156196475
8.125,5.5,1.054205894,0.7691558,1.03450644,1.08131516,1.27290678
2.375,9,0.708284557,1.166972399,1.057795286,1.065871716,0.731310844
10,6.25,0.877241015,0.89180696,1.213455915,1.057379365,1.179501534
2,7.5,0.700594366,0.771269679,1.084171534,0.885070503,0.887046158
0.25,0,1.159214973,1.022024035,1.156203151,0.656458914,0.917222381
5.375,4.125,1.238933563,0.89408505,1.208448529,0.860448062,1.053578138
7.625,3.75,1.057422042,0.522957563,1.3021698,1.013711452,1.301978946
1.75,5.75,1.026869893,1.167457461,1.188231945,0.717615783,0.976391613
9.5,6.125,0.846329391,0.864260018,1.134220123,1.023981333,1.205403686
3.5,1,1.181266665,0.45338887,0.990865707,0.864854038,1.168285728
0.375,7.25,0.812317312,1.340559721,1.208832622,0.906527877,0.845528543
3.875,5.625,1.004331112,0.684261322,1.205368638,0.832422614,0.991777062
8.25,4.75,0.995059192,1.128796458,1.029834747,1.041024566,1.25436759
2.25,7.5,0.719000101,0.931790292,1.146272302,0.774598002,0.863890052
3.875,9.875,0.847813189,0.277262896,1.042960644,1.123032928,0.8589378
9.75,8.75,1.016932487,1.014061689,1.163697243,0.9941957,1.051297665
5.25,6,0.977817416,1.079023242,1.273237705,0.913228333,0.957758188
8.125,4.25,0.929514527,0.765450358,1.250347257,1.028570414,1.253890038
2.125,6.75,0.843103409,0.873703182,1.09904325,0.733112931,0.910719395
0.5,7.75,0.786967218,1.005155563,1.187740207,0.827587187,0.80233264
9.375,8,0.939571977,1.317982435,1.291655779,0.991273284,1.139602304
5.625,8.625,1.034195542,0.576135099,1.256121755,1.055711985,0.956380844
7.625,5.5,1.030630708,1.394807696,1.181526542,1.086037636,1.255786777
6,7,0.902469754,1.123499155,1.264271855,1.049516916,0.924602211
5.5,0.25,1.101920962,0.879141271,1.413808823,0.840812922,1.218533754
0.75,2.625,1.158463836,0.974836886,0.953608811,0.820010602,1.093730688
0.25,5.875,0.984455585,0.795307398,1.233307362,0.795755744,0.889269531
4.375,6.375,1.032799482,1.238733053,1.259970903,0.861477017,0.921265543
8.875,1.5,1.272291422,1.023815155,1.040877104,0.960086107,1.220828772
3.875,7.5,0.882151484,0.713029921,1.086688638,0.902098954,0.954517126
4.125,2.5,1.376267552,1.200432539,1.111167908,0.812245131,1.083515406
1.875,2.375,1.020107508,1.144498825,0.965405405,0.965134203,1.094765425
4.875,7.75,1.088423491,0.632286668,1.168776155,1.017989516,0.894439936
7.625,3.5,1.051171064,0.699884653,1.31939888,0.985437334,1.284668088
0,4.625,1.06950891,1.118131399,1.07780838,1.057784081,0.962909162
7.875,4,0.964910448,1.018562436,1.359730363,0.983115733,1.264379621
1.125,2.375,1.098899603,1.044705272,0.972642839,0.831968307,1.071238637
7.375,5.125,1.04066813,1.535874605,1.143860221,1.101754785,1.312266231
3.625,0.25,1.231844068,0.594579279,0.986195266,0.847253323,1.262185931
8.25,2.375,1.098612547,1.08498466,1.20978415,0.883526087,1.285731196
1.75,4.375,1.124904394,0.827583492,1.021464705,0.762082994,1.056712031
10,9.875,1.066476226,1.046595693,1.199604511,1.157504439,1.016145349
0.75,8,0.713265479,1.08555007,1.134932637,0.76674962,0.777910709
3.375,8.625,0.875501454,0.58504498,0.910885811,1.040267944,0.912467241
8.25,7.5,0.940317869,1.345008612,1.228916407,1.006495833,1.0504843
3.625,6.625,0.965210915,0.621571779,1.056897044,0.81777662,0.945136011
8.875,9.25,1.070033073,0.989861429,1.125293851,1.049859881,1.038859725
3.625,7.25,0.844880044,0.587558568,1.050504088,0.865875661,0.934374988
6.375,7.375,0.886662424,0.902121246,1.246157289,1.08156395,1.097276688
4.125,7.625,0.965207219,1.123948455,1.031776428,1.018265724,0.953162789
5.125,1,1.18434,1.037065029,1.135680676,0.859343708,1.345387936
3.625,4.25,1.140657544,0.745592892,1.110871553,0.789198816,1.119636059
8.75,4,0.933348238,1.150751352,1.269072056,1.002199769,1.364996433
4.5,1.125,1.251746178,1.283438921,1.11486721,0.913000822,1.309697747
10,8.125,0.885076284,1.100413203,1.318772674,1.089061856,1.112897873
10,0.375,1.226837158,0.581808925,0.981067419,0.904815078,1.330315828
1.875,8,0.730473757,0.839614451,1.045333028,0.827544987,0.860373378
7.625,3.875,1.072091579,0.41607821,1.261469483,1.020808697,1.299483538
1.875,9.25,0.698231161,1.109546423,1.040603876,1.025852799,0.698089659
10,3.375,1.002836943,1.095020652,1.162500381,0.980484545,1.343358517
7,1.25,1.170028806,1.072793126,1.281654119,0.903142869,1.309996247
3.125,6.625,0.914708674,0.963485181,0.966529667,0.772955239,0.936188579
6.25,5.75,1.155482292,1.136695385,1.294883609,0.985423744,1.167033792
6.5,10,1.055643678,0.631315827,1.190612197,1.045107245,1.008383155
2.875,5.875,0.987877607,0.723668456,1.120957971,0.7683146,1.01374805
8.625,5.875,0.934140742,1.415011883,1.084914804,0.998178363,1.211037636
7.125,3,1.110024691,1.084508181,1.247052073,0.873844326,1.172039747
8.75,2.125,1.130724549,0.989626467,1.16792357,0.975277901,1.243836403
6.25,9.25,1.045657396,0.517047465,1.333365321,1.153163791,1.033482313
8,6.25,1.025057673,0.647751033,1.068707824,1.108733058,1.18785274
4.75,1.5,1.254521966,1.463369131,1.045643449,0.901039422,1.261991858
4.375,0.625,1.216968894,1.306340933,1.237112164,0.893537998,1.345234156
5.375,6,0.946662426,1.185104132,1.267642856,0.893145502,0.954653144
3.875,2.5,1.373464584,0.98272711,1.074132323,0.86698097,1.089661956
2.125,6,0.981170058,0.873399317,1.109194994,0.667731345,0.939192295
7.25,2.75,1.066374421,1.157205701,1.209558249,0.758278966,1.237575769
5.875,7.125,0.877628744,1.362877488,1.306846976,1.095355511,0.936479926
5,4.375,1.18174839,0.975246072,1.249742985,0.924302101,1.076188087
4.875,0.875,1.184444189,1.288389564,1.151173115,0.943683624,1.341739416
1.75,4.25,1.145663381,0.744473815,1.010625243,0.847322643,1.040508032
1,9.125,0.747504771,1.083604693,1.105261683,0.816935778,0.701397419
0.5,8.875,0.786890209,1.029385328,1.135219455,0.928845227,0.722772717
5.125,7.125,0.863703489,0.950166225,1.266050935,1.024247527,0.785592854
7.875,1.125,1.185599208,1.535949469,1.080104351,0.918570399,1.328650594
6.875,5.125,1.113705993,0.854374766,1.288484812,1.001688123,1.295559645
2.875,8.75,0.8233338,1.136561036,0.951805353,0.97872293,0.804605067
2.875,9.25,0.753231108,0.866787851,1.014301777,1.052569866,0.776917398
6.25,9.875,1.010457754,0.872240186,1.206079364,1.040627837,0.929351389
9.375,4.125,0.950071931,1.209690332,1.196718574,1.027324796,1.418250203
6.25,9.375,1.049979925,0.612529278,1.327401996,1.097155452,1.033795357
4.75,6,1.028046727,1.17946744,1.193088651,0.932132304,0.861821949
3,7.375,0.890108049,0.632915616,0.997746706,0.794504702,0.785831451
7.75,8.5,0.975566089,1.132900715,1.119158149,1.068088412,1.01009059
8.75,3.5,0.980879366,1.719278097,1.249418139,0.9670977,1.27779758
1.125,5.5,1.015318036,0.570849299,1.214103222,0.755227029,0.979977608
5.625,3.625,1.203754902,0.97220552,1.159546733,0.887583911,0.983250499
2.5,0.25,1.173081279,0.703388393,0.927098155,0.770916581,1.112649322
5.5,9.125,1.011353135,0.944223821,1.270991445,1.090784431,0.926771045
5.375,9.125,1.084653258,0.816963196,1.273605704,1.104183555,0.910228074
9.125,9.375,0.995253026,0.890646994,1.059545279,1.067314506,1.08034718
3,0.125,1.172794104,0.012660725,0.941219449,0.740332305,1.224740505
1.375,1.25,1.057108879,0.834466159,0.877007246,0.873668373,0.967986643
4.75,6.125,1.011700273,1.034150958,1.183562636,0.876131415,0.852287173
6.125,3.625,1.139243722,0.922808826,1.167661071,0.894455671,1.165798903
1.125,7.5,0.720601261,1.215588808,1.077438474,0.894462585,0.87866801
8,7.25,0.969088614,1.210407376,1.18661201,0.962205648,1.098368406
8.125,0.875,1.167589307,1.256632924,0.938331842,0.957623065,1.296797991
2.375,3.125,1.159814,1.161122084,1.029532552,0.867584288,1.18653059
1.5,5.25,1.012564778,0.551043451,1.181239367,0.802463114,1.035225511
4,0.75,1.251087546,1.033101559,1.087976336,0.831507266,1.324826598
1.5,9.5,0.747746527,1.164567351,1.05677855,1.018347502,0.676066995
3.875,3.375,1.397555351,1.540486932,1.149636984,0.797455668,1.055796742
1,6.375,0.860960782,1.278098464,1.178802252,0.649417281,0.885754764
1.5,9,0.677147448,1.046144843,1.053346157,0.946977615,0.696989477
5,4.125,1.185493827,1.168031335,1.192468405,0.935834765,1.072013855
2.375,1.5,1.2030797,0.6210621,0.975160062,0.836912394,1.029828787
7.5,7.625,0.871596456,1.06457603,1.239463806,0.935125411,0.997068048
