addresskey,name,goog_lat,goog_lng,place_id,vicinity,price_level,rating,types,user_ratings_total
46136063,Southampton Arms,51.5560675,-0.1461834,ChIJPeNzRv8adkgRWjmw1rC8lgI,"139 Highgate Rd, London",1,4.6,"bar,point_of_interest,establishment",875
46489068,The Lion & Lamb,51.52965,-0.0814556,ChIJgYx_a7scdkgRkvIV5KkA2GE,"Fanshaw St, London",2,4.3,"bar,point_of_interest,establishment",223
47489058,The Beehive,51.5222844,-0.0142358,ChIJxeRRWk4ddkgRxfYSvoxieq8,"104 Empson St, London",,4.2,"bar,point_of_interest,establishment",103
48341071,Lord Herbert,51.4795783,0.0689813,ChIJlcq6aueo2EcRi4Q960dzt2A,"47 Herbert Rd, London",,4.2,"bar,point_of_interest,establishment",34
49011063,The Good Mixer,51.5394522,-0.1446587,ChIJA4pUDuEadkgR9LEhrtbB-fA,"30 Inverness St, London",1,4.2,"bar,point_of_interest,establishment",519
49904075,The Pilgrim Pub,51.4866943,-0.1138816,ChIJhTSVpZMEdkgR1KeHiG1zdBk,"247 Kennington Ln, London",2,4.4,"bar,point_of_interest,establishment",629
50205082,The Stewart Arms,51.5055951,-0.2161428,ChIJxxQOldwPdkgRa5_pjOb1vOE,"26 Norland Rd, London",1,3.9,"bar,point_of_interest,establishment",143
50452075,The Hanover Arms,51.4813828,-0.1131757,ChIJYR2ouY0EdkgRplloJxLy_s0,"326 Kennington Park Rd, London",2,4.1,"bar,point_of_interest,establishment",246
50456075,The Brown Derby London,51.4812247,-0.1133667,ChIJYR2ouY0EdkgRP_MFXAClvHI,"336 Kennington Park Rd, London",2,4.1,"bar,point_of_interest,establishment",327
50558063,Assembly House,51.5509909,-0.1403778,ChIJKxpOBQIbdkgRDEa0oYUpLI4,"292-294 Kentish Town Rd, London",2,3.9,"bar,point_of_interest,establishment",731
50873063,Sir Colin Campbell,51.543423,-0.1995854,ChIJjaP603EQdkgROiFCeUvtm74,"264-266 Kilburn High Rd, London",2,4.5,"bar,restaurant,food,point_of_interest,establishment",345
51791082,The Drayton Arms,51.4906783,-0.1832978,ChIJn3I-I2EFdkgR_9IwtGOjZbY,"153 Old Brompton Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",374
51871051,Orange Tree Pub & Kitchen - Romford,51.6136928,0.1809985,ChIJ8zJX7k6j2EcRlgkAh1VNlFk,"Havering-atte-Bower, Romford",2,4.3,"cafe,bar,restaurant,food,point_of_interest,store,establishment",520
52560084,The Tir Na N Og,51.4525705,-0.190994,ChIJnzEaj2APdkgR00PO2EncZw8,"107 Garratt Ln, London",,4.3,"bar,point_of_interest,establishment",156
52660084,The Jolly Gardeners,51.4468727,-0.189551,ChIJ9yRMMV8PdkgRuwy46pn3z30,"214 Garratt Ln, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",237
52698084,The Grosvenor Arms,51.447353,-0.1894889,ChIJRah3EF8PdkgR2IbowLLV2WE,"204 Garratt Ln, London",,4.5,"bar,point_of_interest,establishment",132
52757084,Leather Bottle,51.4368389,-0.1871222,ChIJU15bpvgFdkgR0-hny7Lhvf4,"538 Garratt Ln, London",2,4.1,"park,bar,restaurant,food,point_of_interest,establishment",721
53204075,The Great North Wood,51.4315068,-0.1039866,ChIJFwGjogIEdkgRGCkboh2HR1o,"3 Knight's Hill, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",515
54624000,El Comandante,51.5554675,-0.112658,ChIJgdMPwnUbdkgRs5vBZxk0wEY,"11 Annette Rd, London",2,4.5,"bar,point_of_interest,establishment",107
54727063,The Pineapple,51.5529722,-0.1395861,ChIJc3lKlQEbdkgRDYkQxwDv2Yg,"51 Leverton St, London",,4.5,"bar,point_of_interest,establishment",991
55249057,The Birkbeck Tavern,51.5565307,-0.0001251,ChIJbdkZ_X8ddkgRxtWyqp7JP6c,"45 Langthorne Rd, London",1,4.2,"bar,point_of_interest,establishment",189
55704068,Sutton Arms,51.5233448,-0.1003619,ChIJ5dUX0VAbdkgRqzw9msmjvFo,"16 Great Sutton St, London",2,4.3,"bar,point_of_interest,establishment",190
55963068,Clissold Park Tavern,51.5578278,-0.0907817,ChIJHd1ENH4cdkgRZGMSyrxGEso,"177 Green Lanes, London",2,4.2,"bar,point_of_interest,establishment",672
56002075,Priory Arms,51.474849,-0.128347,ChIJuSapmvcEdkgRrxUB2yA53iI,"83 Lansdowne Way, London",1,4.4,"bar,point_of_interest,establishment",316
56555052,The Hoop and Grapes,51.5142291,-0.0741393,ChIJqSh0OUsDdkgRIzz0nGYjspU,"47 Aldgate High St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",1228
56683068,The Spurstowe Arms,51.5453769,-0.0632582,ChIJ3YqJa_cGdkgRU9mM7wHr9CM,"68 Greenwood Rd, London",2,4.2,"bar,point_of_interest,establishment",299
57461052,Shuffleboard London Fleet Street,51.5137399,-0.1105169,ChIJ_WY8QrMEdkgRmi6EVCoTWnk,"22 Fleet St, London",,4.1,"bar,point_of_interest,establishment",33
57504081,The Windmill London,51.5068442,-0.2663456,ChIJl62rTBoOdkgRa9svs7hnQKw,"50 High St, London",,4.1,"bar,restaurant,food,point_of_interest,establishment",273
57553081,The Red Lion & Pineapple,51.5082354,-0.2766112,ChIJP5V6mAYOdkgRkhZYf4L1m6o,"281 High St, London",1,4.2,"bar,point_of_interest,establishment",1213
57897068,Duke of Wellington,51.5401615,-0.0746244,ChIJtwvIa5QcdkgR6yOSMDFZKFc,"260 Haggerston Rd, London",1,4.3,"bar,point_of_interest,establishment",151
58160084,The Country House,51.4420097,-0.1889576,ChIJS7hpI1gPdkgRUvyG6fFjjaU,"2 Groton Rd, London",,4.5,"bar,point_of_interest,establishment",106
58826063,The Old Oak,51.5548236,-0.1511641,ChIJUzzKSPgadkgRpds37j9Dlbg,"1 Mansfield Rd, London",,4.2,"bar,point_of_interest,establishment",64
59238052,The Globe,51.5176278,-0.0887571,ChIJX4WugqscdkgRQqM0MsCn8Hs,"83 Moorgate, London",2,4,"bar,restaurant,food,point_of_interest,establishment",1193
59566084,Prince of Wales,51.4205556,-0.2061111,ChIJ89JoX7cIdkgRowCGvGXfDKA,"2 Hartfield Rd, London",2,4,"bar,point_of_interest,establishment",703
60444051,Spotted Dog,51.539821,0.081746,ChIJw0PCjG2m2EcRtElTaQGIUJA,"15a Longbridge Rd, Barking",2,3.5,"bar,food,point_of_interest,establishment",201
61767051,Kings Bull,51.53647,0.0769289,ChIJ84W4rmym2EcRBMS3sD_AWTg,"2 North St, London",,4.1,"night_club,bar,point_of_interest,establishment",73
62148068,Hemingford Arms,51.5430788,-0.1131198,ChIJLz2gOGwbdkgR75eV-FX_vks,"158 Hemingford Rd, London",2,4.5,"bar,point_of_interest,establishment",426
62478082,The Queens Arms,51.4992765,-0.1808443,ChIJYyay9VsFdkgRV_9ZlHzBQzM,"30 Queen's Gate Mews, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",1401
63173053,The Salisbury Arms,51.6329755,-0.1029477,ChIJtdFITjAZdkgR6iC0AcB8nmY,"Hoppers Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",580
63249053,The Dog & Duck,51.6255126,-0.1048095,ChIJ-wc5tTAZdkgRih-65IGoEbY,"74 Hoppers Rd, London",2,4.5,"bar,point_of_interest,establishment",89
63308075,Mawbey Arms,51.478177,-0.1257706,ChIJ89HO1PYEdkgRS-1MEAYGpbA,"7 Mawbey St, London",1,4.2,"bar,point_of_interest,establishment",73
63392084,The Royal Standard,51.4184313,-0.1781611,ChIJy0DA57EHdkgRwpY0xYnxx4k,"180 High Street Colliers Wood, London",,4.3,"bar,point_of_interest,establishment",47
63538084,Dog & Fox Hotel,51.4252024,-0.217755,ChIJR6ITss4IdkgRPuV1Zw94qLI,"24 High Street Wimbledon, London",,4.1,"lodging,bar,restaurant,food,point_of_interest,establishment",1256
63929063,The Old Bull & Bush,51.5674958,-0.1826869,ChIJ6Y4SSHoadkgR7p4h6QfugDQ,"N End Way, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",1127
64305068,The Highbury Barn Tavern,51.5538267,-0.0981666,ChIJ9Q486X4bdkgRE4xTK5YvkBs,"26 Highbury Park, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",584
64581065,The Great Western,51.497337,-0.430508,ChIJH4fmb3tydkgRepCJ8NGMhnM,"Dawley Rd, Hayes",2,3.9,"bar,point_of_interest,establishment",219
64960068,Whittington Stone,51.5662943,-0.1367559,ChIJWdYhf60bdkgRBtF1hJ6JZvc,"53 Highgate Hill, London",1,3.9,"bar,restaurant,food,point_of_interest,establishment",396
64970071,Ye Olde Rose & Crown,51.4794617,-0.0078923,ChIJUWFGOIQCdkgRaGAMsjyHbpA,"1 Crooms Hill, London",2,4.1,"bar,point_of_interest,establishment",399
65328075,The Manor Arms,51.4281658,-0.1322383,ChIJAVe5rYMGdkgRBli5xdTNoF8,"13 Mitcham Ln, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",409
66088082,The Anglesea Arms,51.49013,-0.176907,ChIJ9QYqPWYFdkgR5qsSILubOO0,"15 Selwood Terrace, London",2,4.2,"meal_takeaway,bar,restaurant,food,point_of_interest,establishment",795
66290068,Mother Red Cap,51.5648438,-0.132996,ChIJKVV3-K4bdkgRyUohpIMCCEw,"665 Holloway Rd, London",1,4.1,"bar,point_of_interest,establishment",187
66392068,Flynn's Public House - Holloway,51.5589208,-0.1207091,ChIJXyJOWKAbdkgR_d3i4LqUpyo,"504 Holloway Rd, London",1,4.1,"bar,restaurant,food,point_of_interest,establishment",287
66525071,British Oak,51.4761608,0.0261501,ChIJP0sjU0qo2EcRelmIs09Cb1c,"109 Old Dover Rd, London",2,4.4,"bakery,bar,food,point_of_interest,store,establishment",178
66583071,Old Mill Public House,51.4816573,0.0840046,ChIJYZKLRNCo2EcRbPOBthb_Dzo,"1 Old Mill Rd, London",,4.3,"bar,point_of_interest,establishment",134
66599068,The Crown,51.5619493,-0.1247569,ChIJvVnXo6YbdkgRo7BYoCLtW0g,"622 Holloway Rd, London",2,4.3,"bar,point_of_interest,establishment",59
66673071,Star & Garter,51.4841961,-0.0005384,ChIJFzx-Wp0CdkgRDVS-4aBm5DE,"60 Old Woolwich Rd, London",1,4.1,"bar,point_of_interest,establishment",90
66728068,The Horatia,51.5499799,-0.108489,ChIJg9tyH3EbdkgRWn43Qu8i5_o,"98-102 Holloway Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",420
67474072,The Alma Crystal Palace,51.4172846,-0.0809459,ChIJ0VjImkUBdkgR3XqBVefc3CE,"95 Church Rd, London",2,4.3,"bar,liquor_store,restaurant,food,point_of_interest,store,establishment",553
67763071,Plume of Feathers,51.481815,-0.0011274,ChIJj4SiloICdkgRNLxZhNfgDuA,"19 Park Vista, London",2,4.5,"bar,point_of_interest,establishment",597
68399071,The Pelton Arms,51.4867857,0.0024076,ChIJhV6rHCeo2EcRZMYqsNXCii0,"The Pelton Arms, Pelton Rd, London",2,4.5,"bar,point_of_interest,establishment",558
68442071,The Royal Standard,51.4867192,0.0041762,ChIJOXy58Cao2EcRBNwBl_ePc90,"67 Pelton Rd, London",,4.4,"bar,point_of_interest,establishment",49
68538075,The Sultan,51.4479601,-0.1259793,ChIJezZ-ITkEdkgR-eF4i3KP1zU,"37 New Park Rd, London",2,4.1,"bar,point_of_interest,establishment",47
68545075,The Hand In Hand Brixton,51.4475572,-0.1268217,ChIJodwkkjkEdkgR_IcaPwsy7e4,"61 New Park Rd, London",,4.5,"bar,point_of_interest,establishment",204
68605068,Old King's Head,51.523143,-0.082333,ChIJwVv_1a8cdkgRaiqtKG4Bmso,"28 Holywell Row, London",1,4.3,"bar,point_of_interest,establishment",330
69145082,Gloucester,51.4999694,-0.1596139,ChIJ3WVVRDkFdkgRBupymofNwAY,"187 Sloane St, London",2,4.2,"bar,point_of_interest,establishment",554
69754071,The Star,51.4808526,0.0790082,ChIJE2PTqduo2EcRsx-lsFJQhFs,"158 Plumstead Common Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",189
70240075,The Hope Pub,51.4308333,-0.1019444,ChIJUfps16kGdkgRpn8MeFG9JzE,"49 Norwood High St, London",,4.4,"bar,point_of_interest,establishment",126
70340071,The Volunteer,51.487418,0.0920644,ChIJIR2_lMyo2EcRT5RwizP3zQY,"130-132 Plumstead High St, London",2,4.3,"bar,point_of_interest,establishment",81
70832075,Tulse Hill Hotel,51.4412114,-0.1066119,ChIJiehuDxAEdkgR2U8igTm-MdU,"150 Norwood Rd, London",,4.4,"lodging,bar,point_of_interest,establishment",619
71116063,The Wheatsheaf,51.5177528,-0.1340972,ChIJIS5lYSwbdkgRjmjMktZMxGY,"25 Rathbone Pl, London",2,4.1,"bar,point_of_interest,establishment",315
71516053,The Beehive,51.634545,-0.0782022,ChIJySeQ_toedkgRd8cR5eajXRM,"The Beehive, 24 Little Bury St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",301
71658068,The Macbeth,51.5301406,-0.0801276,ChIJ7XLVYrscdkgRXxqwseryt0Y,"70 Hoxton St, London",2,3.7,"bar,point_of_interest,establishment",263
71910084,Leather Bottle,51.4112382,-0.2090374,ChIJD6NI-L4IdkgRLlrC-MHxjls,"277 Kingston Rd, London",2,4,"bar,point_of_interest,establishment",365
72232075,The Sun,51.4639835,-0.1409826,ChIJc_g0NK0FdkgRCZ-vyr8ehh4,"47 Old Town, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",606
72901068,The Britannia,51.5273025,-0.0944629,ChIJ03YZxI4bdkgR3ICxVD3mh_w,"94 Ironmonger Row, London",,4.8,"bar,point_of_interest,establishment",8
73146068,The York,51.5337632,-0.104995,ChIJZRN5L10bdkgR5qouN9YbHsk,"82 Islington High St, London",2,4,"bar,restaurant,food,point_of_interest,establishment",865
73300071,George the IV,51.4914201,0.0604578,ChIJmQggCu2o2EcR3TAf9o8isbg,"120 Rectory Pl, London",,4,"bar,point_of_interest,establishment",53
73511071,The Red Lion,51.4706502,0.0601552,ChIJQz-1GB2p2EcRV8JuU45-3mY,"6 Red Lion Pl, London",2,4,"bar,point_of_interest,establishment",207
73671068,St John's Tavern,51.5629635,-0.1357167,ChIJpRlAG6wbdkgRMH6iTMBgshY,"91 Junction Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",626
74173081,The Talbot Inn,51.5065352,-0.2735257,ChIJ20ltqgUOdkgRHhow4wHB-VY,"1 Mill Hill Rd, London",1,4.3,"bar,point_of_interest,establishment",27
75002071,"The Pilot, Greenwich",51.4962085,0.0102696,ChIJ27grNBio2EcRqgZgN5Poq20,"68 River Way, London",,4.3,"lodging,bar,restaurant,food,point_of_interest,establishment",1311
76306068,The Prince,51.5600643,-0.0784138,ChIJlfaCsWMcdkgRhJtoAz814pc,"59 Kynaston Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",362
77438068,Royal Inn on the Park,51.5366538,-0.0432962,ChIJTSB4nx8ddkgRnL4-9OThZn8,"111 Lauriston Rd, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",691
77768082,The Uxbridge Arms,51.5083326,-0.1988322,ChIJg-ZmR_sPdkgRmlfX9Sd-EIU,"13 Uxbridge St, London",2,4.2,"bar,point_of_interest,establishment",232
77961071,Melbourne Arms,51.484606,0.0694,ChIJTQdjFuio2EcRbYQmPUsKP5Y,"81 Sandy Hill Rd, London",2,4.3,"bar,point_of_interest,establishment",59
78016051,The Cross Keys pub,51.5399322,0.1616574,ChIJUfQA6hWl2EcR5X5TmXF9o94,"26 Crown St, Dagenham",1,4.2,"bar,point_of_interest,establishment",104
78311051,The Eastbrook,51.5515931,0.1617667,ChIJ7fcK1R6l2EcRtzOtThZ0VqU,"835 Dagenham Rd, Dagenham",1,3.8,"bar,point_of_interest,establishment",172
78544063,The Lord Southampton,51.5497389,-0.1563144,ChIJNf1JG_EadkgRuOWVelCVFN0,"2 Southampton Rd, London",,4.3,"bar,point_of_interest,establishment",33
78811082,The Enterprise,51.4952539,-0.166064,ChIJj8f1WcoEdkgRXxGjyNHSQ4g,"35 Walton St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",138
79241071,The Bull,51.4692627,0.0665089,ChIJ82gN4SGp2EcReUGOTxkw7p8,"151 Shooters Hill, London",2,3.9,"bar,point_of_interest,establishment",115
79442071,Fox under the Hill,51.4738986,0.0397373,ChIJSxoXR1Oo2EcRKAG0dMBZMrc,"Shooters Hill Rd, London",1,3.8,"bar,point_of_interest,establishment",615
79582071,Sun In The Sands,51.4751283,0.0253797,ChIJvZsO8Uqo2EcRus0pwPmI0LM,"Sun in Sands, 123 Shooters Hill Rd, London",,3.7,"bar,point_of_interest,establishment",50
80659068,The Union Tavern,51.526621,-0.113374,ChIJgZH-QEYbdkgRu9oSZKcQfPk,"52 Lloyd Baker St, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",587
81954000,Rising Sun,51.5191029,-0.099835,ChIJd0xuClQbdkgRuQ-YmcciBpo,"38 Cloth Fair, London",1,4.3,"bar,point_of_interest,establishment",397
83211000,The Bedford Tavern,51.5613889,-0.1122222,ChIJ_-YEpJ4bdkgRIQ05WxcVyYM,"160 Seven Sisters Rd, London",2,4.4,"bar,point_of_interest,establishment",259
85230075,The Surprise,51.474435,-0.131375,ChIJI4paXPgEdkgR88La11U-5N0,"16 Southville, London",1,4.5,"bar,point_of_interest,establishment",137
85282068,Flynns Pub & Guesthouse,51.5495233,-0.0545852,ChIJm9rZpvscdkgRN2vzRBKuZVA,"418 Mare St, London",,4.3,"lodging,bar,restaurant,food,point_of_interest,establishment",267
85353068,The Dolphin,51.539851,-0.056257,ChIJlWgNReYcdkgRARJtIqcZg4I,"163, 165 Mare St, London",2,3.8,"bar,point_of_interest,establishment",615
86250068,The Smyth Arms,51.5661645,-0.1236841,ChIJeQQaAAgbdkgRaJl6GuYMyYI,"139 Marlborough Rd, London",,4.8,"bar,point_of_interest,establishment",27
86908071,The White Swan,51.481795,0.037415,ChIJaeigXFCo2EcRd-nlU3qWB-U,"22 The Village, London",2,4.4,"bar,restaurant,food,point_of_interest,establishment",320
86925068,The Army & Navy,51.5517031,-0.0798203,ChIJHWMU1YgcdkgR9-vvoplu6M4,"1-3 Mathias Rd, London",1,4.5,"bar,point_of_interest,establishment",139
86928071,The Bugle Horn,51.4816127,0.036639,ChIJW-RaW1Co2EcRXE0PuVelD2A,"6 The Village, London",2,4.1,"bar,point_of_interest,establishment",165
87216071,The Earl of Chatham,51.4903108,0.0665278,ChIJM7uoveuo2EcRUeg84LlDhtE,"15 Thomas St, London",2,3.8,"night_club,bar,point_of_interest,establishment",212
87511075,The Railway Tavern,51.4401098,-0.1052757,ChIJM73FyxoEdkgR3GKt-XqTDaQ,"7 Station Rise, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",618
87910082,The Surprise,51.486215,-0.163079,ChIJr98oHxMFdkgRaXFZEKDrLho,"6 Christchurch Terrace, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",345
88179082,The Bunch Of Grapes,51.4975739,-0.1671896,ChIJr4iX4UAFdkgRcYZxTEOqsMo,"207 Brompton Rd, London",2,4.2,"bar,point_of_interest,establishment",1386
88571071,The Crown,51.4850769,0.0047147,ChIJV8F-ayao2EcRhhE4AD-lubg,"176 Trafalgar Rd, London",2,4.5,"bar,point_of_interest,establishment",287
88850082,Greyhound,51.501092,-0.189488,ChIJ3c8nOfYPdkgR0QUvligOSeo,"1 Kensington Square, London",2,4,"bar,point_of_interest,establishment",351
89001082,Chelsea Potter,51.48847,-0.16591,ChIJwciwnmwFdkgRAqPhXh2qMiY,"119 King's Rd, London",2,3.8,"bar,point_of_interest,establishment",769
90188071,The Royal Standard,51.4767647,0.018833,ChIJTYCw7DOo2EcRXmjrMxe603Q,"44 Vanbrugh Park, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",558
90499084,The Nightingale,51.4500936,-0.1578825,ChIJv5EbOscFdkgR5qLYfUKiQJs,"97 Nightingale Ln, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",332
90768075,The Bull Streatham,51.419444,-0.128301,ChIJ2fCVI5AGdkgR-ovtHBbXlKU,"498 Streatham High Rd, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",919
90785075,Horse & Groom,51.4365675,-0.1280218,ChIJ38j_5CUEdkgREMD-m5cX6Ew,"60 Streatham High Rd, London",2,3.6,"bar,point_of_interest,establishment",286
91250071,The Bull Tavern London,51.489559,0.0693415,ChIJ1X6nEeqo2EcRzPa1khm9U9s,"14 Vincent Rd, London",,4.1,"bar,point_of_interest,establishment",90
91896075,Crown & Sceptre,51.445,-0.125,ChIJhw_huzsEdkgR4imPN2iGaH0,"2a Streatham Hill, London",1,4,"bar,restaurant,food,point_of_interest,establishment",767
93391072,Bridge House,51.418084,-0.060445,ChIJ5bFisW8BdkgRb6ySZ6yK2o8,"2 High St, London",2,4.3,"bar,restaurant,food,point_of_interest,establishment",639
93447072,The Crooked Billet,51.4159775,-0.0534043,ChIJl5yIUXEBdkgRakNUdZ_KDDI,"99 High St, London",,3.6,"bar,point_of_interest,establishment",78
93461072,The Pawleyne Arms Penge,51.41389,-0.05195,ChIJY9DbZSIBdkgRlZlBwKw5SdU,"156 High St, London",,3.9,"bar,point_of_interest,establishment",107
93902081,"The Duke of Kent, Ealing",51.5251782,-0.3201984,ChIJ2U_eLGUSdkgRKEKedYYjhAo,"Scotch Common, London",2,4.3,"bar,point_of_interest,establishment",1053
94140063,The Devonshire Arms,51.5409921,-0.1422898,ChIJbbAh9OEadkgRE2YTw3Vg0Lk,"33 Kentish Town Rd, London",2,4.6,"night_club,bar,point_of_interest,establishment",806
94800075,"The Windmill, Lambeth",51.5029875,-0.1081342,ChIJx-wW87oEdkgRyTsO4bY0a0g,"86 The Cut, London",2,4,"bar,restaurant,food,point_of_interest,establishment",563
94873063,The Calthorpe Arms,51.524806,-0.1162085,ChIJdcbOEkgbdkgRNkpwwyVMQoQ,"252 Grays Inn Rd, London",1,4.2,"bar,point_of_interest,establishment",322
94954075,The Rose & Crown,51.4636995,-0.141342,ChIJWxvUN60FdkgRLABqXMCBD-A,"2 The Polygon, London",2,4.1,"bar,point_of_interest,establishment",147
95227063,Swan,51.521098,-0.122863,ChIJwSnLsDYbdkgRqomjjKDFAEg,"7 Cosmo Pl, London",2,4.3,"bar,point_of_interest,establishment",823
95553082,The Eagle,51.5006288,-0.2392988,ChIJl_NTxzMOdkgRPYUPldwLGec,"215 Askew Rd, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",620
95586082,The Orchard Tavern,51.5016102,-0.2419296,ChIJ21DAnTEOdkgRAMuMrC0Ay6E,"136 Askew Rd, London",2,3.9,"bar,restaurant,food,point_of_interest,establishment",107
96135063,Lord Palmerston,51.5594425,-0.1405156,ChIJY7yE2KobdkgRm8ePGmZEJvI,"33 Dartmouth Park Hill, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",389
96656063,The Freemasons Arms,51.556895,-0.168934,ChIJD7PHdYoadkgRk9GCF5iTGIs,"32 Downshire Hill, London",2,3.8,"bar,restaurant,food,point_of_interest,establishment",1010
96689068,Royal Sovereign,51.562693,-0.063198,ChIJD3iO3VscdkgRlMjXo7NZwzs,"The Royal Sovereign, 64 Northwold Rd, London",1,4.5,"bar,restaurant,food,point_of_interest,establishment",295
96732082,Queen Elizabeth Chelsea Pub & Hostel,51.474757,-0.188689,ChIJp6Z2b4APdkgRHHLmiNYDy8k,"58 Bagleys Ln, London",,3.3,"lodging,bar,point_of_interest,establishment",432
96753071,Abbey Arms,51.4907273,0.1210867,ChIJiUHaWhSv2EcR3Tn1oNxJWpE,"31 Wilton Rd, London",2,4.3,"bar,point_of_interest,establishment",245
96810063,The White Hart,51.516139,-0.1241366,ChIJ3c3OXTMbdkgR9aMTCn6bnKg,"191 Drury Ln, London",2,4.1,"bar,restaurant,food,point_of_interest,establishment",817
96890063,Bricklayers Arms,51.5177743,-0.1333927,ChIJVS13YCwbdkgRCdETUmdoiSg,"31 Gresse St, London",1,4.3,"bar,point_of_interest,establishment",488
96962081,The Duke of Sussex,51.496304,-0.264122,ChIJJXWlgBQOdkgRecXwM6Odv90,"75 S Parade, London",2,4.2,"bar,restaurant,food,point_of_interest,establishment",537
97140063,The Queens Head,51.5284057,-0.1185094,ChIJUTAziTgbdkgREf-X9JPx8oM,"66 Acton St, London",2,4.4,"bar,point_of_interest,establishment",962
